Trip;amount;amountInHomeCurrency;category;conversionRate;country;countryCode;datePaid;homeCurrency;localCurrency;notes;michael;paymentMethod;place;latitude;longitude;type;numberOfDays;excludeFromAvg;addToBudget;categoryIcon;categoryColor;paymentMethodIcon;paymentMethodColor;paidById
Japan;1000;6,34;Aktivitäten;157,845;Japan;JP;30.06.2023;EUR;JPY;Versuchen Karten zu angeln;6,34;Bar;;;;Expense;1;FALSCH;FALSCH;rowing;#E91E63;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1200;7,6;Sehenswürdigkeiten;157,845;Japan;JP;30.06.2023;EUR;JPY;Kanal tour;7,6;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;16662;106,14;Unterkünfte;156,979;Japan;JP;29.06.2023;EUR;JPY;Capsule Premium ;106,14;Bar;Minamiaso, Japan;32,816;131,044;Expense;3;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;280;1,78;Getränke;157,7;Japan;JP;29.06.2023;EUR;JPY;Getränke m Automaten ;1,78;Bar;Beppu, Japan;33,279;131,5;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;6000;38,05;Restaurants;157,7;Japan;JP;29.06.2023;EUR;JPY;Abendessen ;38,05;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;190;1,2;Transport;157,7;Japan;JP;29.06.2023;EUR;JPY;Tram Ticket ;1,2;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;108;0,68;Getränke;157,7;Japan;JP;29.06.2023;EUR;JPY;Getränke ;0,68;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;802;5,09;Shopping;157,7;Japan;JP;29.06.2023;EUR;JPY;Verpflegung für zug;5,09;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;850;5,39;Getränke;157,7;Japan;JP;29.06.2023;EUR;JPY;Craftbeer ;5,39;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1540;9,76;Getränke;157,845;Japan;JP;29.06.2023;EUR;JPY;2 bier;9,76;Bar;Osaka, Japan;34,674;135,504;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;240;1,52;Transport;157,7;Japan;JP;29.06.2023;EUR;JPY;Metro osaka;1,52;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,17;Andere Ausgaben;157,7;Japan;JP;29.06.2023;EUR;JPY;Coin looke3;3,17;Bar;;;;Expense;1;FALSCH;FALSCH;more;#FFB300;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;315;2;Shopping;157,7;Japan;JP;29.06.2023;EUR;JPY;Süßes ;2;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;580;3,69;Getränke;156,979;Japan;JP;28.06.2023;EUR;JPY;Pinaple smothi;3,69;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;450;2,87;Sehenswürdigkeiten;156,979;Japan;JP;28.06.2023;EUR;JPY;quellen ;2,87;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;450;2,87;Sehenswürdigkeiten;156,979;Japan;JP;28.06.2023;EUR;JPY;Eintritt ;2,87;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1340;8,54;Sehenswürdigkeiten;156,979;Japan;JP;28.06.2023;EUR;JPY;Tradition onsen;8,54;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;200;1,27;Transport;156,979;Japan;JP;28.06.2023;EUR;JPY;Tram;1,27;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;6500;41,22;Getränke;157,7;Japan;JP;28.06.2023;EUR;JPY;Craftbeere und foot beppu;41,22;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2150;13,7;Taxi / uber;156,979;Japan;JP;28.06.2023;EUR;JPY;Taxi zu heißen Quelle ;13,7;Bar;;;;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1850;11,78;Taxi / uber;156,979;Japan;JP;28.06.2023;EUR;JPY;Taxi zurück ;11,78;Bar;;;;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1840;11,72;Restaurants;156,979;Japan;JP;28.06.2023;EUR;JPY;Mittaf;11,72;Bar;Beppu, Japan;33,279;131,501;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;360;2,29;Shopping;156,979;Japan;JP;28.06.2023;EUR;JPY;Verpflegung für zug;2,29;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;4350;27,71;Unterkünfte;156,979;Japan;JP;28.06.2023;EUR;JPY;Beppu;27,71;Bar;Minamiaso, Japan;32,824;131,049;Expense;1;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1109;7,06;Shopping;156,979;Japan;JP;28.06.2023;EUR;JPY;Verpflegung für zug;7,06;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,9;Getränke;156,154;Japan;JP;27.06.2023;EUR;JPY;Cold coffe;0,9;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;500;3,2;Taxi / uber;156,154;Japan;JP;27.06.2023;EUR;JPY;Taxi in deinschlucht;3,2;Bar;Takachiho, Japan;32,71;131,309;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;800;5,1;Getränke;156,979;Japan;JP;27.06.2023;EUR;JPY;Bier;5,1;Bar;Kumamoto, Japan;32,8;130,707;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;5100;32,49;Restaurants;156,979;Japan;JP;27.06.2023;EUR;JPY;Abendessen im Brauhaus ;32,49;Bar;Kumamoto, Japan;32,8;130,707;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,9;Getränke;156,154;Japan;JP;27.06.2023;EUR;JPY;Eiskaffee ;0,9;Bar;Takamori, Japan;32,817;131,128;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,9;Getränke;156,154;Japan;JP;27.06.2023;EUR;JPY;ISO Getränk;0,9;Bar;Takachiho, Japan;32,71;131,309;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1500;9,56;Wechselgebühren;156,979;Japan;JP;27.06.2023;EUR;JPY;Ungefähr ;9,56;Bar;;;;Expense;1;FALSCH;FALSCH;local_atm;#3F51B5;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;4000;25,48;Getränke;156,979;Japan;JP;27.06.2023;EUR;JPY;Bier;25,48;Bar;Kumamoto, Japan;32,8;130,707;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2700;17,29;Restaurants;156,154;Japan;JP;27.06.2023;EUR;JPY;Food kobe beef;17,29;Bar;Takachiho, Japan;32,71;131,309;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2700;17,29;Transport;156,154;Japan;JP;27.06.2023;EUR;JPY;Busticket;17,29;Bar;Takachiho, Japan;32,71;131,309;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,4;Sehenswürdigkeiten;156,154;Japan;JP;27.06.2023;EUR;JPY;Boat in tqkoco;6,4;Bar;Takachiho, Japan;32,71;131,309;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2700;17,2;Transport;156,979;Japan;JP;27.06.2023;EUR;JPY;Bus zurück ;17,2;Bar;Nishihara, Japan;32,844;130,919;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;850;5,41;Sehenswürdigkeiten;157,094;Japan;JP;26.06.2023;EUR;JPY;Museum und schloss ;5,41;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2100;13,45;Getränke;156,154;Japan;JP;26.06.2023;EUR;JPY;3 Bier in einer sportsbar;13,45;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,37;Poker;157,094;Japan;JP;26.06.2023;EUR;JPY;Pachinko;6,37;Bar;Kumamoto, Japan;32,799;130,707;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;180;1,15;Transport;157,094;Japan;JP;26.06.2023;EUR;JPY;Tram;1,15;Bar;Kumamoto, Japan;32,79;130,69;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;21802;138,78;Unterkünfte;157,094;Japan;JP;26.06.2023;EUR;JPY;Komuoto;138,78;Bar;Nagasaki, Japan;32,746;129,879;Expense;2;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,96;Getränke;156,154;Japan;JP;26.06.2023;EUR;JPY;Eiskaffee ;0,96;Bar;Kumamoto, Japan;32,799;130,706;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3850;24,51;Restaurants;157,094;Japan;JP;26.06.2023;EUR;JPY;Sushi 🍣 zum Mittagessen und ein bier;24,51;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,96;Getränke;156,154;Japan;JP;26.06.2023;EUR;JPY;Eiskaffee ;0,96;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;300;1,91;Taxi / uber;157,094;Japan;JP;26.06.2023;EUR;JPY;Shared taxi;1,91;Bar;;;;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;400;2,55;Getränke;157,094;Japan;JP;26.06.2023;EUR;JPY;Getränke am Automaten ;2,55;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3500;22,41;Getränke;156,154;Japan;JP;26.06.2023;EUR;JPY;Craftbeer tasting;22,41;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;200;1,27;Shopping;157,077;Japan;JP;25.06.2023;EUR;JPY;regencape;1,27;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1910;12,16;Getränke;157,094;Japan;JP;25.06.2023;EUR;JPY;Rahmen und beer;12,16;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1500;9,55;Restaurants;157,077;Japan;JP;25.06.2023;EUR;JPY;Kaffe und Kuchen ;9,55;Bar;Nagasaki, Japan;32,746;129,879;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;110;0,7;Getränke;157,077;Japan;JP;25.06.2023;EUR;JPY;Eiskaffee ;0,7;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;493;3,14;Shopping;157,077;Japan;JP;25.06.2023;EUR;JPY;Essen und trinken;3,14;Bar;Nagasaki, Japan;32,746;129,879;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3910;24,89;Sehenswürdigkeiten;157,077;Japan;JP;25.06.2023;EUR;JPY;Tour haschima;24,89;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;118;0,75;Getränke;157,077;Japan;JP;25.06.2023;EUR;JPY;Eiskaffee famaly mart;0,75;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,95;Transport;157,077;Japan;JP;24.06.2023;EUR;JPY;Ticket ;0,95;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2560;16,3;Taxi / uber;157,077;Japan;JP;24.06.2023;EUR;JPY;Taxi runter;16,3;Bar;;;;Expense;1;FALSCH;FALSCH;photo_camera;#B71C1C;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;108;0,69;Getränke;155,777;Japan;JP;24.06.2023;EUR;JPY;Frucht milch;0,69;Bar;Nagasaki, Japan;32,746;129,88;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;300;1,91;Transport;157,077;Japan;JP;24.06.2023;EUR;JPY;Slopecar;1,91;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;520;3,34;Sehenswürdigkeiten;155,777;Japan;JP;24.06.2023;EUR;JPY;Durch settelment;3,34;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;750;4,77;Shopping;157,077;Japan;JP;24.06.2023;EUR;JPY;Sandwich ;4,77;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,96;Getränke;155,777;Japan;JP;24.06.2023;EUR;JPY;Getränke am Automaten ;0,96;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,96;Transport;155,777;Japan;JP;24.06.2023;EUR;JPY;Streetcar ;0,96;Bar;Nagasaki, Japan;32,769;129,861;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;200;1,28;Sehenswürdigkeiten;155,777;Japan;JP;24.06.2023;EUR;JPY;Atomic bomb Museum ;1,28;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;140;0,9;Transport;155,777;Japan;JP;24.06.2023;EUR;JPY;Streetcar ;0,9;Bar;Nagasaki, Japan;32,751;129,873;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1000;6,37;Restaurants;157,077;Japan;JP;24.06.2023;EUR;JPY;Bar;6,37;Bar;Nagasaki, Japan;32,746;129,88;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;139;0,89;Getränke;155,777;Japan;JP;24.06.2023;EUR;JPY;Eiskaffee laws9n;0,89;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,96;Transport;155,777;Japan;JP;24.06.2023;EUR;JPY;Streetcar ;0,96;Bar;Nagasaki, Japan;32,745;129,872;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;110;0,71;Getränke;155,84;Japan;JP;23.06.2023;EUR;JPY;Getränke ;0,71;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;550;3,53;Sehenswürdigkeiten;155,84;Japan;JP;23.06.2023;EUR;JPY;Samuraihouse;3,53;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;4300;27,59;Restaurants;155,84;Japan;JP;23.06.2023;EUR;JPY;Great Sushi ;27,59;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;20062;128,73;Unterkünfte;155,84;Japan;JP;23.06.2023;EUR;JPY;Übernachtung in nagasaki;128,73;Bar;Kanazawa, Japan;36,58;136,647;Expense;3;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;548;3,52;Getränke;155,84;Japan;JP;23.06.2023;EUR;JPY;Getränke für bahn;3,52;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3377;21,67;Restaurants;155,84;Japan;JP;23.06.2023;EUR;JPY;Sushi und bier;21,67;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;605;3,88;Getränke;155,84;Japan;JP;23.06.2023;EUR;JPY;Bier;3,88;Bar;Nagasaki, Japan;32,746;129,879;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;200;1,28;Transport;155,84;Japan;JP;23.06.2023;EUR;JPY;Busticket;1,28;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;350;2,25;Shopping;155,84;Japan;JP;22.06.2023;EUR;JPY;Snack;2,25;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1200;7,7;Getränke;155,84;Japan;JP;22.06.2023;EUR;JPY;Brooklyn amber lager;7,7;Bar;Kanazawa, Japan;36,58;136,647;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;6800;43,89;Unterkünfte;154,938;Japan;JP;22.06.2023;EUR;JPY;Hotel für Webinar ;43,89;Bar;Kanazawa, Japan;36,569;136,654;Expense;1;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;200;1,29;Transport;154,938;Japan;JP;22.06.2023;EUR;JPY;Busticket;1,29;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2150;13,8;Restaurants;155,84;Japan;JP;22.06.2023;EUR;JPY;Bier plus essen;13,8;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1100;7,06;Getränke;155,84;Japan;JP;22.06.2023;EUR;JPY;Guniess pint;7,06;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;200;1,29;Sehenswürdigkeiten;154,938;Japan;JP;22.06.2023;EUR;JPY;Tax;1,29;Bar;Kanazawa, Japan;36,576;136,649;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;807;5,21;Shopping;154,925;Japan;JP;21.06.2023;EUR;JPY;Frühstück ;5,21;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;618;3,99;Getränke;154,938;Japan;JP;21.06.2023;EUR;JPY;Bier;3,99;Bar;Kanazawa, Japan;36,568;136,654;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;460;2,97;Shopping;154,925;Japan;JP;21.06.2023;EUR;JPY;Redbull und süßes ;2,97;Bar;;;;Expense;1;FALSCH;FALSCH;local_mall;#0F9D58;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;120;0,77;Getränke;154,938;Japan;JP;21.06.2023;EUR;JPY;Istonisches gertrank ;0,77;Bar;Kanazawa, Japan;36,569;136,654;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3000;19,36;Restaurants;154,938;Japan;JP;21.06.2023;EUR;JPY;Abendessen ;19,36;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;3290;21,21;Getränke;155,098;Japan;JP;21.06.2023;EUR;JPY;shashimi 7nd ein großes bier;21,21;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;7500;48,36;Unterkünfte;155,098;Japan;JP;21.06.2023;EUR;JPY;Capsule Premium ;48,36;Bar;;;;Expense;1;FALSCH;FALSCH;hotel;#DB4437;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;320;2,06;Sehenswürdigkeiten;155,098;Japan;JP;21.06.2023;EUR;JPY;Brug in kanawaza ;2,06;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,97;Getränke;155,098;Japan;JP;21.06.2023;EUR;JPY;Istonisches gertrank ;0,97;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;900;5,81;Wäsche;154,925;Japan;JP;20.06.2023;EUR;JPY;2 Waschmaschinen und einmal pulver;5,81;Bar;;;;Expense;1;FALSCH;FALSCH;local_laundry_service;#0097A7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;100;0,65;Wäsche;154,925;Japan;JP;20.06.2023;EUR;JPY;Trockner runde 1;0,65;Bar;;;;Expense;1;FALSCH;FALSCH;local_laundry_service;#0097A7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1750;11,3;Restaurants;154,925;Japan;JP;20.06.2023;EUR;JPY;Mittag und Getränk;11,3;Bar;;;;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;900;5,81;Sehenswürdigkeiten;154,925;Japan;JP;20.06.2023;EUR;JPY;Temple in nikko;5,81;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;100;0,65;Wäsche;154,925;Japan;JP;20.06.2023;EUR;JPY;2 runde trockner;0,65;Bar;;;;Expense;1;FALSCH;FALSCH;local_laundry_service;#0097A7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;150;0,97;Getränke;154,925;Japan;JP;20.06.2023;EUR;JPY;Greentea;0,97;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;300;1,94;Sehenswürdigkeiten;154,925;Japan;JP;20.06.2023;EUR;JPY;Temple nikko;1,94;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1300;8,39;Sehenswürdigkeiten;154,925;Japan;JP;20.06.2023;EUR;JPY;Noch ein Tempel in nikko;8,39;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2300;14,85;Transport;154,925;Japan;JP;20.06.2023;EUR;JPY;Bis Ticket ;14,85;Bar;;;;Expense;1;FALSCH;FALSCH;train;#EF6C00;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;570;3,68;Sehenswürdigkeiten;154,925;Japan;JP;20.06.2023;EUR;JPY;Elevator ;3,68;Bar;;;;Expense;1;FALSCH;FALSCH;museum;#8BC34A;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;700;4,52;Getränke;154,925;Japan;JP;20.06.2023;EUR;JPY;Craft beer;4,52;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;1007;6,5;Getränke;154,925;Japan;JP;20.06.2023;EUR;JPY;Getränke für den Abend ;6,5;Bar;;;;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;2610;16,85;Restaurants;154,925;Japan;JP;19.06.2023;EUR;JPY;Rahmen und 2 bier;16,85;Bar;Nikko, Japan;36,748;139,617;Expense;1;FALSCH;FALSCH;restaurant;#009688;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
Japan;900;5,81;Getränke;154,925;Japan;JP;19.06.2023;EUR;JPY;Grosses bier;5,81;Bar;Nikko, Japan;36,746;139,622;Expense;1;FALSCH;FALSCH;local_bar;#673AB7;payments;#039BE5;TzDIvqX95uay9R38TXwTKwYWOE13
